,entities,text,created_at,id,public_metrics,context_annotations
38,,sf should not be operating as if raising taxes on businesses will help bridge the gap (it will likely lead to a net decline as biz's leave). budget needs to be cut by 60%+ ASAP for the city to survive. but this takes sacrifice &amp; seems impossible given embedded costs &amp; interests.,2020-11-06T22:06:13.000Z,1324835505318498304,"{'retweet_count': 6, 'reply_count': 11, 'like_count': 172, 'quote_count': 4}",
39,"{'annotations': [{'start': 71, 'end': 72, 'probability': 0.9103, 'type': 'Place', 'normalized_text': 'US'}], 'urls': [{'start': 129, 'end': 152, 'url': 'https://t.co/hYnQ8QTHfy', 'expanded_url': 'https://twitter.com/friedberg/status/1324835504253104128/photo/1', 'display_url': 'pic.twitter.com/hYnQ8QTHfy'}]}",and sf has seen a greater population decline from covid than any other US city. sales tax and property tax revenue will decline. https://t.co/hYnQ8QTHfy,2020-11-06T22:06:13.000Z,1324835504253104128,"{'retweet_count': 8, 'reply_count': 3, 'like_count': 102, 'quote_count': 2}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
40,"{'annotations': [{'start': 110, 'end': 112, 'probability': 0.9484, 'type': 'Place', 'normalized_text': 'NYC'}, {'start': 118, 'end': 124, 'probability': 0.5948, 'type': 'Place', 'normalized_text': 'chicago'}, {'start': 148, 'end': 150, 'probability': 0.6522, 'type': 'Place', 'normalized_text': 'NYC'}, {'start': 195, 'end': 202, 'probability': 0.2874, 'type': 'Place', 'normalized_text': 'NYC, CHI'}, {'start': 235, 'end': 237, 'probability': 0.3988, 'type': 'Place', 'normalized_text': 'NYC'}]}","here's some interesting/sad data: city of sf budget is $18B, population of 800k, area of 47 sqmi. compared to NYC and chicago. spend/capita for SF, NYC, CHI: $18k, $10k, $4k. spend/sq mi for SF, NYC, CHI: $300M, $183M, $51M. SF is ~2x NYC and ~5x CHI.",2020-11-06T22:06:12.000Z,1324835501493219329,"{'retweet_count': 20, 'reply_count': 7, 'like_count': 213, 'quote_count': 10}",
41,"{'mentions': [{'start': 0, 'end': 13, 'username': 'jeff_hallett'}, {'start': 14, 'end': 23, 'username': 'brahnema'}, {'start': 24, 'end': 33, 'username': 'adjmacro'}]}","@jeff_hallett @brahnema @adjmacro this isn't about sides, right, or wrong. i'm sad about sf. i love sf. i've lived here for 20 yrs. but it appears highly likely that sf tax revenue will continue to decline while spending continues to climb. this is a dangerous and sad divergence.",2020-11-06T21:36:37.000Z,1324828058562408448,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 7, 'quote_count': 0}",
42,,city of sf has officially jumped the shark. this is the depressing season 5 no one wants to watch.,2020-11-06T20:50:52.000Z,1324816543230746624,"{'retweet_count': 1, 'reply_count': 9, 'like_count': 81, 'quote_count': 0}",
43,,"people always think they're ""right"". and people always think they have ""good"" intentions.",2020-11-04T04:13:18.000Z,1323840723733549056,"{'retweet_count': 9, 'reply_count': 5, 'like_count': 91, 'quote_count': 1}",
44,"{'annotations': [{'start': 0, 'end': 4, 'probability': 0.9947, 'type': 'Person', 'normalized_text': 'trump'}]}",trump has never conceded a loss or admitted defeat. ever.,2020-11-04T02:17:20.000Z,1323811539191656448,"{'retweet_count': 4, 'reply_count': 14, 'like_count': 69, 'quote_count': 2}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]"
45,,things are either deterministic or probabilistic. they either are or they may be. our biggest disagreements arise when we treat probabilistic things as deterministic. hard to overcome without effort.,2020-10-27T18:29:41.000Z,1321157135686795264,"{'retweet_count': 9, 'reply_count': 2, 'like_count': 157, 'quote_count': 3}",
46,"{'mentions': [{'start': 0, 'end': 13, 'username': 'brrrcapital1'}]}","@brrrcapital1 my point actually goes both ways. everyone seems keen to ignore data that doesn’t support their theory and folks who are simply skeptical get shamed. masks, vaccines, therapies, climate change. all of the above.",2020-10-26T23:08:34.000Z,1320864932263387136,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 14, 'quote_count': 0}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '903303816698671104', 'name': 'Wellness and health', 'description': 'Wellness & Health'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '918538847302041600', 'name': 'Community Health', 'description': 'Community Health'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '920768310152593408', 'name': 'Common Medication', 'description': 'Common Medication'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
47,,"everything is a theory. 
skepticism is not anti-science. in fact, it is a cornerstone of science. 
denying data that discredits your own theory is not skepticism, it is ignorance.",2020-10-26T22:55:18.000Z,1320861589570924544,"{'retweet_count': 23, 'reply_count': 9, 'like_count': 232, 'quote_count': 5}",
48,,remember when we all used to talk about other stuff?,2020-10-26T00:50:20.000Z,1320528153119322113,"{'retweet_count': 5, 'reply_count': 10, 'like_count': 168, 'quote_count': 1}",
49,"{'mentions': [{'start': 0, 'end': 9, 'username': 'mgreeley'}], 'urls': [{'start': 10, 'end': 33, 'url': 'https://t.co/wXYreISlKt', 'expanded_url': 'https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(20)32009-2/fulltext#tbl1', 'display_url': 'thelancet.com/journals/lance…'}]}",@mgreeley https://t.co/wXYreISlKt,2020-10-16T14:45:16.000Z,1317114391335088128,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",
50,"{'mentions': [{'start': 0, 'end': 9, 'username': 'klochner'}, {'start': 10, 'end': 26, 'username': 'michelletandler'}]}",@klochner @michelletandler if you feed a lion a pound of flesh every day how are you going to make it vegetarian?,2020-10-16T03:52:10.000Z,1316950034706026499,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '860147410856665088', 'name': 'Vegetarianism', 'description': 'Vegetarian'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1260985796053487616', 'name': 'Organic'}}]"
51,"{'mentions': [{'start': 0, 'end': 16, 'username': 'michelletandler'}], 'urls': [{'start': 17, 'end': 40, 'url': 'https://t.co/6bzuQRVVoM', 'expanded_url': 'https://www.forbes.com/sites/adamandrzejewski/2020/09/01/why-san-francisco-is-in-trouble--19000-highly-compensated-city-employees-earned-150000-in-pay--perks/#45be21903769', 'display_url': 'forbes.com/sites/adamandr…'}]}",@michelletandler https://t.co/6bzuQRVVoM,2020-10-15T20:40:08.000Z,1316841310079209474,"{'retweet_count': 5, 'reply_count': 2, 'like_count': 39, 'quote_count': 1}",
52,"{'mentions': [{'start': 0, 'end': 9, 'username': 'Prh2112K'}]}",@Prh2112K yeah i don’t really know if his breathing is labored but a lot of people are mesmerized watching him and that elevates him and that makes him more electable to a lot of americans,2020-10-06T02:10:05.000Z,1313300466927763456,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",
53,"{'mentions': [{'start': 0, 'end': 9, 'username': 'Prh2112K'}]}",@Prh2112K looks like he’s going to go out and try to win an election,2020-10-06T01:36:24.000Z,1313291989400526850,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",
54,,we haven’t had a good national debate about what triggers the 25th amendment in a while...,2020-10-03T04:56:36.000Z,1312255207393259521,"{'retweet_count': 6, 'reply_count': 7, 'like_count': 52, 'quote_count': 0}",
55,"{'annotations': [{'start': 33, 'end': 37, 'probability': 0.9835, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 128, 'end': 134, 'probability': 0.4661, 'type': 'Product', 'normalized_text': 'YouTube'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'theallinpod'}, {'start': 83, 'end': 99, 'username': 'brian_armstrong'}]}","RT @theallinpod: 🚨Episode 9!🚨

Trump has COVID, First debate reaction, response to @brian_armstrong's letter &amp; more

Watch on YouTube: http…",2020-10-03T03:36:55.000Z,1312235153159143424,"{'retweet_count': 25, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029382357', 'name': 'YouTube'}}]"
56,"{'mentions': [{'start': 0, 'end': 6, 'username': 'Jason'}, {'start': 7, 'end': 19, 'username': 'theallinpod'}]}",@Jason @theallinpod over-promise over-deliver,2020-10-02T22:56:51.000Z,1312164671542030336,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 106, 'quote_count': 0}",
57,"{'mentions': [{'start': 0, 'end': 6, 'username': 'Jason'}]}",@Jason looks like he got the equivalent of convalescent plasma that most people would not have access to. it’s a cocktail of the antibodies from recovered patients that have been identified to neutralize SARS-CoV-2. it should be very effective in clearing the virus.,2020-10-02T20:33:40.000Z,1312128637634637824,"{'retweet_count': 10, 'reply_count': 8, 'like_count': 106, 'quote_count': 0}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850399423867650048', 'name': 'Cocktails', 'description': 'Cocktails'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
58,,"if next week’s presidential debate is now going to be over zoom, does that mean the moderator can use the mute feature?",2020-10-02T07:17:20.000Z,1311928234007687173,"{'retweet_count': 1, 'reply_count': 5, 'like_count': 92, 'quote_count': 0}",
59,,welcome to the fourth decade of 2020!,2020-10-02T06:49:08.000Z,1311921139711578117,"{'retweet_count': 19, 'reply_count': 2, 'like_count': 362, 'quote_count': 3}",
60,,what if 2020 is our least crazy year going forward?,2020-10-02T05:25:47.000Z,1311900162004930560,"{'retweet_count': 94, 'reply_count': 94, 'like_count': 879, 'quote_count': 27}",
61,"{'mentions': [{'start': 0, 'end': 13, 'username': 'DelanyBisbee'}]}",@DelanyBisbee ocrevus and rituximab basically same thing. yes no more vulnerable to complications or death. same risk of getting infected but not worse off than others. i’ll find the paper,2020-10-01T03:44:04.000Z,1311512177820401665,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",
62,"{'mentions': [{'start': 0, 'end': 13, 'username': 'DelanyBisbee'}]}",@DelanyBisbee wow great question i looked into this exact issue and it turns out that european MS patients on rituximab have no greater chance of death than similar cohort. also no antibodies,2020-10-01T03:33:30.000Z,1311509519059447808,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",
63,"{'mentions': [{'start': 0, 'end': 9, 'username': 'Gkaros27'}]}",@Gkaros27 i don’t think they’ll actually use them so no. teachers def should. schools should be cleaned daily and kids should be washing/sanitizing all day,2020-09-30T01:24:04.000Z,1311114558187077633,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",
64,"{'mentions': [{'start': 0, 'end': 9, 'username': 'Gkaros27'}]}",@Gkaros27 yes. that’s what my pre schooler is doing now. bay area schools generally are doing a pretty good job with processes and communication to help massively reduce,2020-09-30T00:49:06.000Z,1311105757157314561,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",
65,"{'annotations': [{'start': 169, 'end': 170, 'probability': 0.7782, 'type': 'Place', 'normalized_text': 'US'}, {'start': 232, 'end': 233, 'probability': 0.7267, 'type': 'Place', 'normalized_text': 'US'}]}","regardless, likely true IFR at/below 0.5% of overall infected population, similar to early estimate out of wuhan. 
another amazing data point - authors estimate ~27% of US population in Northeast to have been infected vs only 3% of US population in the ""West""",2020-09-30T00:22:47.000Z,1311099136859541504,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",
