,created_at,public_metrics,text,entities,id,context_annotations
570,2020-03-12T00:50:57.000Z,"{'retweet_count': 3057, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @galenhall: This is by far the best coronavirus writing I have seen thus far. Clear analysis, succinct writing, and well-made charts. ht…","{'mentions': [{'start': 3, 'end': 13, 'username': 'galenhall'}]}",1237903875169910784,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
571,2020-03-10T14:49:36.000Z,"{'retweet_count': 18, 'reply_count': 23, 'like_count': 277, 'quote_count': 2}","ICYMI, I published my annual letter last night...it’s bland, non-controversial and does not include the phrase “grin-fuck” to describe VCs...😬🤔 https://t.co/f7FSgxYvTK","{'urls': [{'start': 144, 'end': 167, 'url': 'https://t.co/f7FSgxYvTK', 'expanded_url': 'https://twitter.com/chamath/status/1237170266335088640', 'display_url': 'twitter.com/chamath/status…'}]}",1237390150830706688,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10046538446', 'name': 'Berkshire Hathaway'}}]"
572,2020-03-10T00:15:51.000Z,"{'retweet_count': 673, 'reply_count': 342, 'like_count': 3849, 'quote_count': 168}","My 2019 Annual Letter is now out:

https://t.co/e5EULzDpJU

Contents:

- Returns
- Trust busting Big Tech
- Intellectual sterilization of new grads
- Product wars and cigarette butts
- Secrets hidden in plain sight
- A comparison to Berkshire Hathaway","{'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/e5EULzDpJU', 'expanded_url': 'https://bit.ly/social-capital-annual-letter-2019', 'display_url': 'bit.ly/social-capital…', 'status': 200, 'title': '2019 Annual Letter | Social Capital', 'description': 'Our mission is to advance humanity by solving the world’s hardest problems.', 'unwound_url': 'https://www.socialcapital.com/annual-letters/2019'}], 'annotations': [{'start': 233, 'end': 250, 'probability': 0.4917, 'type': 'Place', 'normalized_text': 'Berkshire Hathaway'}]}",1237170266335088640,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10046538446', 'name': 'Berkshire Hathaway'}}]"
573,2020-03-09T04:06:48.000Z,"{'retweet_count': 65, 'reply_count': 54, 'like_count': 1331, 'quote_count': 5}","Well if world is indeed ending, you may want something to read as it does:

My 2019 Annual letter will drop on Tuesday. 

PS - wash your hands!

🙏🏽🙏🏽",,1236865998793261057,
574,2020-03-05T15:55:39.000Z,"{'retweet_count': 31, 'reply_count': 64, 'like_count': 507, 'quote_count': 7}",Warren dropping out...Biden needs to put Warren on the ticket ASAP and get her to convince her progressive block to come to the center. Better to have a shot at a progressive as VP vs no progressives in the Oval...,"{'annotations': [{'start': 0, 'end': 5, 'probability': 0.9662, 'type': 'Person', 'normalized_text': 'Warren'}, {'start': 22, 'end': 26, 'probability': 0.9977, 'type': 'Person', 'normalized_text': 'Biden'}, {'start': 41, 'end': 46, 'probability': 0.9667, 'type': 'Person', 'normalized_text': 'Warren'}]}",1235594833227436032,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}]"
575,2020-03-04T22:26:18.000Z,"{'retweet_count': 164, 'reply_count': 141, 'like_count': 1887, 'quote_count': 55}","question: is @JoeBiden allowed to nominate @BarackObama as his vp? if so, let's just get the band back together.","{'mentions': [{'start': 13, 'end': 22, 'username': 'JoeBiden'}, {'start': 43, 'end': 55, 'username': 'BarackObama'}]}",1235330757415051264,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10038764303', 'name': 'Barack Obama', 'description': 'Former US President Barack Obama'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10038764303', 'name': 'Barack Obama', 'description': 'Former US President Barack Obama'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}]"
576,2020-03-04T20:20:18.000Z,"{'retweet_count': 4, 'reply_count': 17, 'like_count': 179, 'quote_count': 1}","If Obama even accidentally says a word that sounds like Biden, this primary is over...🤣🤣🤣","{'annotations': [{'start': 3, 'end': 7, 'probability': 0.9978, 'type': 'Person', 'normalized_text': 'Obama'}, {'start': 56, 'end': 60, 'probability': 0.9939, 'type': 'Person', 'normalized_text': 'Biden'}]}",1235299048690716673,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10038764303', 'name': 'Barack Obama', 'description': 'Former US President Barack Obama'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10038764303', 'name': 'Barack Obama', 'description': 'Former US President Barack Obama'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}]"
577,2020-03-04T16:51:05.000Z,"{'retweet_count': 73, 'reply_count': 57, 'like_count': 720, 'quote_count': 12}","Super Tuesday is in the books. Warren likely dropping out which means the exiting President of the United States in 2024 will now officially be a man aged 78 (Trump) 82 (Biden) or 83 (Sanders).

Ok boomer.","{'annotations': [{'start': 31, 'end': 36, 'probability': 0.8987, 'type': 'Person', 'normalized_text': 'Warren'}, {'start': 99, 'end': 111, 'probability': 0.5516, 'type': 'Place', 'normalized_text': 'United States'}, {'start': 159, 'end': 163, 'probability': 0.9912, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 170, 'end': 174, 'probability': 0.952, 'type': 'Person', 'normalized_text': 'Biden'}, {'start': 184, 'end': 190, 'probability': 0.8716, 'type': 'Person', 'normalized_text': 'Sanders'}]}",1235246396116054016,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10045102759', 'name': 'Elizabeth Warren', 'description': 'US Senator Elizabeth Warren (MA)'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10045102759', 'name': 'Elizabeth Warren', 'description': 'US Senator Elizabeth Warren (MA)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10037721459', 'name': 'Bernie Sanders', 'description': 'US Senator Bernie Sanders (VT)\n'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10037721459', 'name': 'Bernie Sanders', 'description': 'US Senator Bernie Sanders (VT)\n'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}]"
578,2020-03-04T16:21:01.000Z,"{'retweet_count': 9, 'reply_count': 190, 'like_count': 166, 'quote_count': 10}",Why won’t women vote for other women? Serious answers only or I’ll block you. https://t.co/jIzyE1QNN9,"{'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/jIzyE1QNN9', 'expanded_url': 'https://twitter.com/mcgd/status/1235009243943583745', 'display_url': 'twitter.com/mcgd/status/12…'}]}",1235238830313218048,
579,2020-03-03T22:18:47.000Z,"{'retweet_count': 11, 'reply_count': 14, 'like_count': 203, 'quote_count': 3}",The lawsuits here will be nuts. https://t.co/9MHHxmVjRC,"{'urls': [{'start': 32, 'end': 55, 'url': 'https://t.co/9MHHxmVjRC', 'expanded_url': 'https://twitter.com/bgurley/status/1234863776433762304', 'display_url': 'twitter.com/bgurley/status…'}]}",1234966476479586305,
580,2020-03-03T19:15:01.000Z,"{'retweet_count': 165, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @DavidSacks: New blog: Every year the tech community witnesses the implosion of once-promising startups. There’s a lot of advice on how…,"{'mentions': [{'start': 3, 'end': 14, 'username': 'DavidSacks'}]}",1234920231904002048,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '849075881653846016', 'name': 'Startups', 'description': 'Startups'}}]"
581,2020-03-03T18:43:53.000Z,"{'retweet_count': 2, 'reply_count': 13, 'like_count': 19, 'quote_count': 2}","Dems circling the wagons? If so, Biden Klobuchar 2020 is my best guess...

https://t.co/dI0PmmFHnm","{'urls': [{'start': 75, 'end': 98, 'url': 'https://t.co/dI0PmmFHnm', 'expanded_url': 'https://www.realclearpolitics.com/elections/betting_odds/democratic_2020_nomination/', 'display_url': 'realclearpolitics.com/elections/bett…'}], 'annotations': [{'start': 0, 'end': 3, 'probability': 0.8278, 'type': 'Organization', 'normalized_text': 'Dems'}, {'start': 33, 'end': 47, 'probability': 0.7184, 'type': 'Person', 'normalized_text': 'Biden Klobuchar'}]}",1234912396059086848,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '877338523480739840', 'name': 'Amy Klobuchar', 'description': 'US Senator Amy Klobuchar (MN)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '877338523480739840', 'name': 'Amy Klobuchar', 'description': 'US Senator Amy Klobuchar (MN)'}}]"
582,2020-03-03T17:24:42.000Z,"{'retweet_count': 154, 'reply_count': 50, 'like_count': 840, 'quote_count': 36}","Fed rate cut leaves only one final gun to fire: TARP 2.0. Within a few months, we should expect some kind of fiscal program to help companies who will default en masse and potentially seize credit markets if not bailed out...",,1234892470900576256,
583,2020-03-03T17:09:38.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @GroqInc: Our TSP architecture is up to 2.5 times faster than GPU-based platforms at large batch sizes, and up to 17 times faster at bat…","{'mentions': [{'start': 3, 'end': 11, 'username': 'GroqInc'}]}",1234888678897418245,
584,2020-03-01T21:56:08.000Z,"{'retweet_count': 156, 'reply_count': 160, 'like_count': 2128, 'quote_count': 67}","I’ve decided that my vulgarity, candor, biting honesty and ludicrous statements needs more regularity.

So I’m starting a weekly podcast with @Jason. First episode April 1. 

Sign up here for notifs. 

https://t.co/ua7VwfTgun","{'urls': [{'start': 202, 'end': 225, 'url': 'https://t.co/ua7VwfTgun', 'expanded_url': 'https://www.allinpodcast.co', 'display_url': 'allinpodcast.co'}], 'mentions': [{'start': 142, 'end': 148, 'username': 'Jason'}]}",1234235999930073088,
585,2020-03-01T15:17:51.000Z,"{'retweet_count': 7, 'reply_count': 6, 'like_count': 54, 'quote_count': 1}",Step up you climate change ❄️...😂😂😂 https://t.co/ISfOfgVhsy,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/ISfOfgVhsy', 'expanded_url': 'https://twitter.com/BBCNews/status/1234135069981323265', 'display_url': 'twitter.com/BBCNews/status…'}]}",1234135772137230336,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1118130254759915520', 'name': 'Greta Thunberg', 'description': 'Greta Thunberg'}}]"
586,2020-03-01T15:15:01.000Z,"{'retweet_count': 23, 'reply_count': 31, 'like_count': 134, 'quote_count': 3}","Well, if @VP ‘s efforts fail in managing this pandemic, US voters will want to blame someone. So, will this be the oppty @realDonaldTrump takes to fire Pence and put @NikkiHaley on the 2020 ticket? https://t.co/SDfUC3X3wh","{'urls': [{'start': 198, 'end': 221, 'url': 'https://t.co/SDfUC3X3wh', 'expanded_url': 'https://twitter.com/jaketapper/status/1234118825546743808', 'display_url': 'twitter.com/jaketapper/sta…'}], 'annotations': [{'start': 56, 'end': 57, 'probability': 0.8178, 'type': 'Place', 'normalized_text': 'US'}, {'start': 152, 'end': 156, 'probability': 0.979, 'type': 'Person', 'normalized_text': 'Pence'}], 'mentions': [{'start': 9, 'end': 12, 'username': 'VP'}, {'start': 121, 'end': 137, 'username': 'realDonaldTrump'}, {'start': 166, 'end': 177, 'username': 'NikkiHaley'}]}",1234135055783481344,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '940226280439480321', 'name': 'Nikki Haley', 'description': 'US Ambassador to the UN Nikki Haley'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '940226280439480321', 'name': 'Nikki Haley', 'description': 'US Ambassador to the UN Nikki Haley'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10045247245', 'name': 'Mike Pence', 'description': 'US Vice President Mike Pence'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10045247245', 'name': 'Mike Pence', 'description': 'US Vice President Mike Pence'}}]"
